start_time,location,priority_value,priority
2020-04-09 16:00:00,5,0.8926605416615856,2
2020-04-09 16:30:00,5,0.6248851297064542,2
2020-04-09 17:00:00,5,0.156621476589216,7
2020-04-09 17:30:00,5,0.040873880927230315,10
2020-04-09 18:00:00,5,0.6670737996803019,2
2020-04-09 18:30:00,5,-1.0,-1
2020-04-09 19:00:00,5,1.0,1
2020-04-09 19:30:00,5,-1.0,-1
2020-04-09 20:00:00,5,-1.0,-1
2020-04-09 20:30:00,5,-1.0,-1
2020-04-09 21:00:00,5,-1.0,-1
2020-04-09 21:30:00,5,0.25053623494388116,3
2020-04-09 22:00:00,5,0.10147719583790449,9
2020-04-09 22:30:00,5,-1.0,-1
2020-04-09 23:00:00,5,-1.0,-1
2020-04-09 23:30:00,5,-1.0,-1
2020-04-10 00:00:00,5,1.0,1
2020-04-10 00:30:00,5,1.0000000000000002,1
2020-04-10 01:00:00,5,-1.0,-1
2020-04-10 01:30:00,5,0.28445904961146884,3
2020-04-10 02:00:00,5,0.1468278695562684,4
2020-04-10 02:30:00,5,0.8829070013907377,2
2020-04-10 03:00:00,5,0.9220895490848178,2
2020-04-10 03:30:00,5,0.07239657929617488,5
2020-04-10 04:00:00,5,-1.0,-1
2020-04-10 04:30:00,5,-1.0,-1
2020-04-10 05:00:00,5,0.3148369973147227,5
2020-04-10 05:30:00,5,0.31078584939249976,5
2020-04-10 06:00:00,5,0.07293260248770517,15
2020-04-10 06:30:00,5,0.23870017528174892,8
2020-04-10 07:00:00,5,0.23645825298699386,7
2020-04-10 07:30:00,5,0.293970697834107,5
2020-04-10 08:00:00,5,0.17381845838284943,11
2020-04-10 08:30:00,5,0.13155747292532693,11
2020-04-10 09:00:00,5,0.21765692269730563,9
2020-04-10 09:30:00,5,0.24605077645674966,9
2020-04-10 10:00:00,5,0.4154747212438217,7
2020-04-10 10:30:00,5,0.04741822222220575,8
2020-04-10 11:00:00,5,0.05081073008627754,8
2020-04-10 11:30:00,5,0.041400488382744655,8
2020-04-10 12:00:00,5,0.026054553021455568,8
2020-04-10 12:30:00,5,0.0341978392600604,8
2020-04-10 13:00:00,5,0.04275954131735955,7
2020-04-10 13:30:00,5,0.04223759913565368,6
2020-04-10 14:00:00,5,0.04223759913565368,6
2020-04-10 14:30:00,5,0.046223363547630916,6
2020-04-10 15:00:00,5,0.04169609052144446,7
2020-04-10 15:30:00,5,0.06267248304981765,7
2020-04-10 16:00:00,5,0.07908170809750986,6
2020-04-10 16:30:00,5,0.07927352414196155,6
2020-04-10 17:00:00,5,0.07715001406386596,4
2020-04-10 17:30:00,5,0.07715001406386596,4
2020-04-10 18:00:00,5,0.0742560584117157,5
2020-04-10 18:30:00,5,0.09857498980457967,3
2020-04-10 19:00:00,5,0.10855848217201577,4
2020-04-10 19:30:00,5,0.11127427248121893,5
2020-04-10 20:00:00,5,0.7296892023178723,5
2020-04-10 20:30:00,5,0.7051811183586496,4
2020-04-10 21:00:00,5,0.8654081633325832,3
2020-04-10 21:30:00,5,0.6449708950971655,5
2020-04-10 22:00:00,5,0.8007581540100834,2
2020-04-10 22:30:00,5,0.2600843770018767,4
2020-04-10 23:00:00,5,0.15788338753230505,4
2020-04-10 23:30:00,5,1.0,1
2020-04-06 00:00:00,6,0.6994636536348722,5
2020-04-06 00:30:00,6,0.10484335611954214,7
2020-04-06 01:00:00,6,0.044321222714024736,8
2020-04-06 01:30:00,6,0.0897168511500355,5
2020-04-06 02:00:00,6,0.19158246139191637,5
2020-04-06 02:30:00,6,0.06980545943810976,6
2020-04-06 03:00:00,6,0.18976341491097728,3
2020-04-06 03:30:00,6,0.31653499458953593,4
2020-04-06 04:00:00,6,0.0,12
2020-04-06 04:30:00,6,0.07802704335369257,12
2020-04-06 05:00:00,6,0.13313426710385995,10
2020-04-06 05:30:00,6,0.01760177939328298,15
2020-04-06 06:00:00,6,0.05256395303057848,15
2020-04-06 06:30:00,6,0.040473282600487825,14
2020-04-06 07:00:00,6,0.0,18
2020-04-06 07:30:00,6,0.0,18
2020-04-06 08:00:00,6,0.1667963082633474,10
2020-04-06 08:30:00,6,0.05239899119967334,13
2020-04-06 09:00:00,6,0.10348380537932281,15
2020-04-06 09:30:00,6,0.5848469134335161,5
2020-04-06 10:00:00,6,-1.0,-1
2020-04-06 10:30:00,6,0.1580990060940607,9
2020-04-06 11:00:00,6,0.16170018107668427,7
2020-04-06 11:30:00,6,0.06509152409823618,6
2020-04-06 12:00:00,6,0.0354642386201499,10
2020-04-06 12:30:00,6,0.2577054833210558,7
2020-04-06 13:00:00,6,0.0031000536219600583,13
2020-04-06 13:30:00,6,0.19918953928493788,6
2020-04-06 14:00:00,6,0.04608288005827031,8
2020-04-06 14:30:00,6,0.13266001003988745,7
2020-04-06 15:00:00,6,0.5167992770389336,3
2020-04-06 15:30:00,6,0.040933954800390186,9
2020-04-06 16:00:00,6,0.048401633751999566,7
2020-04-06 16:30:00,6,0.31679735476759274,10
2020-04-06 17:00:00,6,0.09431209164327031,7
2020-04-06 17:30:00,6,0.17234058051653156,6
2020-04-06 18:00:00,6,0.24008324118727598,6
2020-04-06 18:30:00,6,0.0696653299310535,8
2020-04-06 19:00:00,6,0.07043727455884331,5
2020-04-06 19:30:00,6,0.9999999999999998,1
2020-04-06 20:00:00,6,0.2085396571165779,5
2020-04-06 20:30:00,6,0.2300531863802276,5
2020-04-06 21:00:00,6,0.2174012969889982,4
2020-04-06 21:30:00,6,0.24516371343915777,7
2020-04-06 22:00:00,6,0.27517908515032424,3
2020-04-06 22:30:00,6,0.18456689604923332,8
2020-04-06 23:00:00,6,0.19430806841502068,4
2020-04-06 23:30:00,6,0.21223425408124932,9
2020-04-07 00:00:00,6,0.6444195918771569,2
2020-04-07 00:30:00,6,0.10630413800346074,7
2020-04-07 01:00:00,6,0.04133278730845686,8
2020-04-07 01:30:00,6,0.19154590480988493,5
2020-04-07 02:00:00,6,0.09843476214369228,8
2020-04-07 02:30:00,6,0.5377018768892011,3
2020-04-07 03:00:00,6,0.06760064264810767,7
2020-04-07 03:30:00,6,0.22901605610736075,7
2020-04-07 04:00:00,6,0.14626708731870366,6
2020-04-07 04:30:00,6,0.2756909721875046,6
2020-04-07 05:00:00,6,0.034636663149476186,10
2020-04-07 05:30:00,6,0.1571832163684369,5
2020-04-07 06:00:00,6,0.9999999999999999,1
2020-04-07 06:30:00,6,0.29396899889355255,4
2020-04-07 07:00:00,6,0.0802961992022837,7
2020-04-07 07:30:00,6,0.07327707700981856,4
2020-04-07 08:00:00,6,0.6756458657259539,2
2020-04-07 08:30:00,6,0.022279560267646326,9
2020-04-07 09:00:00,6,0.10857063331228659,5
2020-04-07 09:30:00,6,0.1331888502415063,5
2020-04-07 10:00:00,6,0.04259523006137461,7
2020-04-07 10:30:00,6,0.11419478066250746,8
2020-04-07 11:00:00,6,0.09038208361006697,7
2020-04-07 11:30:00,6,0.3230665947240686,3
2020-04-07 12:00:00,6,0.4927874078085299,6
2020-04-07 12:30:00,6,0.2401187118870843,5
2020-04-07 13:00:00,6,0.4579525323352864,3
2020-04-07 13:30:00,6,0.24432927420439615,6
2020-04-07 14:00:00,6,0.0537772597122854,9
2020-04-07 14:30:00,6,0.28173622163795403,4
2020-04-07 15:00:00,6,1.0,1
2020-04-07 15:30:00,6,0.09501294227282517,8
2020-04-07 16:00:00,6,0.36645408590332956,10
2020-04-07 16:30:00,6,0.0,13
2020-04-07 17:00:00,6,0.08591312976694565,8
2020-04-07 17:30:00,6,0.09120080817064878,8
2020-04-07 18:00:00,6,0.03170560332148334,9
2020-04-07 18:30:00,6,0.11048610246493125,8
2020-04-07 19:00:00,6,0.3038111948122423,5
2020-04-07 19:30:00,6,0.43043794947252045,4
2020-04-07 20:00:00,6,0.3223769934424428,4
2020-04-07 20:30:00,6,0.03391918442995008,13
2020-04-07 21:00:00,6,0.11371581319485849,5
2020-04-07 21:30:00,6,-1.0,-1
2020-04-07 22:00:00,6,0.5232650160490472,4
2020-04-07 22:30:00,6,0.08539513463491666,16
2020-04-07 23:00:00,6,0.04934613355966255,17
2020-04-07 23:30:00,6,0.08804906074946744,14
2020-04-08 00:00:00,6,0.21245629531496324,11
2020-04-08 00:30:00,6,0.09042160568154978,15
2020-04-08 01:00:00,6,0.021780667920888896,14
2020-04-08 01:30:00,6,0.0,17
2020-04-08 02:00:00,6,0.12116441493406754,14
2020-04-08 02:30:00,6,0.07254998078163301,14
2020-04-08 03:00:00,6,0.032819159165423994,14
2020-04-08 03:30:00,6,0.07450313833131356,13
2020-04-08 04:00:00,6,0.0,14
2020-04-08 04:30:00,6,0.111365342401267,11
2020-04-08 05:00:00,6,0.022908626587365727,12
2020-04-08 05:30:00,6,0.025357006729822246,12
2020-04-08 06:00:00,6,0.05249944220692951,10
2020-04-08 06:30:00,6,0.03632865968555214,10
2020-04-08 07:00:00,6,0.03952407241911464,9
2020-04-08 07:30:00,6,0.1224736299484516,7
2020-04-08 08:00:00,6,0.010473549502009051,10
2020-04-08 08:30:00,6,0.06299762475991638,8
2020-04-08 09:00:00,6,0.0,9
2020-04-08 09:30:00,6,0.0287641890503762,7
2020-04-08 10:00:00,6,0.20547088820712453,2
2020-04-08 10:30:00,6,0.03679189693243361,8
2020-04-08 11:00:00,6,0.047813119335934476,4
2020-04-08 11:30:00,6,0.8717747630189414,2
2020-04-08 12:00:00,6,0.025056694336073285,7
2020-04-08 12:30:00,6,0.9312907483618779,2
2020-04-08 13:00:00,6,0.12931032626074904,6
2020-04-08 13:30:00,6,0.0808393923709925,4
2020-04-08 14:00:00,6,0.0746838653666037,5
2020-04-08 14:30:00,6,0.0,11
2020-04-08 15:00:00,6,0.1503578888657709,5
2020-04-08 15:30:00,6,0.001957608239112507,8
2020-04-08 16:00:00,6,0.002257306298019235,10
2020-04-08 16:30:00,6,0.02463065165539101,7
2020-04-08 17:00:00,6,0.09986327819795832,4
2020-04-08 17:30:00,6,0.0,11
2020-04-08 18:00:00,6,0.4906296397271702,4
2020-04-08 18:30:00,6,-1.0,-1
2020-04-08 19:00:00,6,0.1257332882960814,5
2020-04-08 19:30:00,6,0.18117897961401783,4
2020-04-08 20:00:00,6,0.2596933550231979,7
2020-04-08 20:30:00,6,0.0,11
2020-04-08 21:00:00,6,0.4290682042888018,4
2020-04-08 21:30:00,6,-1.0,-1
2020-04-08 22:00:00,6,0.2267935286289135,3
2020-04-08 22:30:00,6,0.05481342605685088,8
2020-04-08 23:00:00,6,0.16113571332293916,5
2020-04-08 23:30:00,6,0.13807296501133964,8
2020-04-09 00:00:00,6,-1.0,-1
2020-04-09 00:30:00,6,0.17060793036258695,9
2020-04-09 01:00:00,6,0.23322741989123183,3
2020-04-09 01:30:00,6,0.027676516393511583,10
2020-04-09 02:00:00,6,0.10849765949732329,5
2020-04-09 02:30:00,6,-1.0,-1
2020-04-09 03:00:00,6,0.023133371513625343,10
2020-04-09 03:30:00,6,0.04541066019156653,9
2020-04-09 04:00:00,6,0.05412162834851189,8
2020-04-09 04:30:00,6,0.08979965289145589,4
2020-04-09 05:00:00,6,0.0,18
2020-04-09 05:30:00,6,0.0,18
2020-04-09 06:00:00,6,0.0,18
2020-04-09 06:30:00,6,0.0,18
2020-04-09 07:00:00,6,0.004585725039196631,17
2020-04-09 07:30:00,6,0.040140023805157826,15
2020-04-09 08:00:00,6,0.0,17
2020-04-09 08:30:00,6,0.0,16
2020-04-09 09:00:00,6,0.0,14
2020-04-09 09:30:00,6,1.3343746025878955e-05,14
2020-04-09 10:00:00,6,0.0,14
2020-04-09 10:30:00,6,0.07247841705023153,12
2020-04-09 11:00:00,6,0.036867585344636224,11
2020-04-09 11:30:00,6,0.0,13
2020-04-09 12:00:00,6,0.04135988289593741,9
2020-04-09 12:30:00,6,0.19244391054327903,9
2020-04-09 13:00:00,6,0.1327101751113352,6
2020-04-09 13:30:00,6,0.03991556403830836,8
2020-04-09 14:00:00,6,0.004911148254190666,8
2020-04-09 14:30:00,6,0.028413558277014007,7
2020-04-09 15:00:00,6,0.23549153652714486,5
2020-04-09 15:30:00,6,1.0,1
2020-04-09 16:00:00,6,0.06850179307590487,6
2020-04-09 16:30:00,6,0.20663603948326847,7
2020-04-09 17:00:00,6,0.23651416123176572,6
2020-04-09 17:30:00,6,0.03906055819177296,11
2020-04-09 18:00:00,6,0.06252041634538912,6
2020-04-09 18:30:00,6,0.5431325585460114,2
2020-04-09 19:00:00,6,0.0,6
2020-04-09 19:30:00,6,0.14480262729034296,5
2020-04-09 20:00:00,6,0.0,7
2020-04-09 20:30:00,6,0.1420197715800688,4
2020-04-09 21:00:00,6,0.2525226406740961,3
2020-04-09 21:30:00,6,0.02785263207613775,8
2020-04-09 22:00:00,6,0.14998809719954279,8
2020-04-09 22:30:00,6,0.25294184407603265,4
2020-04-09 23:00:00,6,-1.0,-1
2020-04-09 23:30:00,6,0.032984254716357256,9
2020-04-10 00:00:00,6,0.18757595258894294,4
2020-04-10 00:30:00,6,0.06435407111316595,4
2020-04-10 01:00:00,6,0.16351701517943873,5
2020-04-10 01:30:00,6,0.05648333170386109,6
2020-04-10 02:00:00,6,0.12085536353797595,5
2020-04-10 02:30:00,6,0.05610596614326001,8
2020-04-10 03:00:00,6,0.1724711268491207,6
2020-04-10 03:30:00,6,0.06097580736345989,6
2020-04-10 04:00:00,6,0.041052678309812136,8
2020-04-10 04:30:00,6,0.37768154715776786,3
2020-04-10 05:00:00,6,0.25388258993198387,7
2020-04-10 05:30:00,6,0.30258017825114636,6
2020-04-10 06:00:00,6,0.23780301601906295,5
2020-04-10 06:30:00,6,0.333306472826813,5
2020-04-10 07:00:00,6,0.30152623936878054,5
2020-04-10 07:30:00,6,0.2781359787138513,6
2020-04-10 08:00:00,6,0.3856113230360045,5
2020-04-10 08:30:00,6,0.4985657875097108,5
2020-04-10 09:00:00,6,0.4978727456030497,5
2020-04-10 09:30:00,6,0.5200037817765106,4
2020-04-10 10:00:00,6,0.5554291265031335,5
2020-04-10 10:30:00,6,0.05431456850927509,6
2020-04-10 11:00:00,6,0.06142286245505327,6
2020-04-10 11:30:00,6,0.054814385212642314,7
2020-04-10 12:00:00,6,0.04223792760481179,6
2020-04-10 12:30:00,6,0.04374571763586607,6
2020-04-10 13:00:00,6,0.04484270500275274,6
2020-04-10 13:30:00,6,0.03786901927535781,8
2020-04-10 14:00:00,6,0.038403099453741804,8
2020-04-10 14:30:00,6,0.0433916826410002,8
2020-04-10 15:00:00,6,0.041774380447939685,6
2020-04-10 15:30:00,6,0.06503319734973201,6
2020-04-10 16:00:00,6,0.06767051332068527,7
2020-04-10 16:30:00,6,0.0661473311090209,7
2020-04-10 17:00:00,6,0.054050730224805194,8
2020-04-10 17:30:00,6,0.056881952057308144,7
2020-04-10 18:00:00,6,0.058067646382464116,8
2020-04-10 18:30:00,6,0.05449832945954809,11
2020-04-10 19:00:00,6,0.06082104380471906,8
2020-04-10 19:30:00,6,0.056963546160383155,10
2020-04-10 20:00:00,6,0.37417189756833763,9
2020-04-10 20:30:00,6,0.36839264147462253,6
2020-04-10 21:00:00,6,0.4046306855031833,6
2020-04-10 21:30:00,6,0.2274166517060151,10
2020-04-10 22:00:00,6,0.256661869826202,7
2020-04-10 22:30:00,6,0.04843693764210183,12
2020-04-10 23:00:00,6,0.009091659999936996,15
2020-04-10 23:30:00,6,0.04935380359891805,9
2020-04-11 00:00:00,6,-1.0,-1
2020-04-06 00:00:00,7,0.0,19
2020-04-06 00:30:00,7,-1.0,-1
2020-04-06 01:00:00,7,-1.0,-1
2020-04-06 01:30:00,7,-1.0,-1
2020-04-06 02:00:00,7,-1.0,-1
2020-04-06 02:30:00,7,-1.0,-1
2020-04-06 03:00:00,7,-1.0,-1
2020-04-06 03:30:00,7,-1.0,-1
2020-04-06 04:00:00,7,-1.0,-1
2020-04-06 04:30:00,7,-1.0,-1
2020-04-06 05:00:00,7,-1.0,-1
2020-04-06 05:30:00,7,-1.0,-1
2020-04-06 06:00:00,7,-1.0,-1
2020-04-06 06:30:00,7,-1.0,-1
2020-04-06 07:00:00,7,-1.0,-1
2020-04-06 07:30:00,7,-1.0,-1
2020-04-06 08:00:00,7,-1.0,-1
2020-04-06 08:30:00,7,-1.0,-1
2020-04-06 09:00:00,7,-1.0,-1
2020-04-06 09:30:00,7,-1.0,-1
2020-04-06 10:00:00,7,-1.0,-1
2020-04-06 10:30:00,7,-1.0,-1
2020-04-06 11:00:00,7,-1.0,-1
2020-04-06 11:30:00,7,-1.0,-1
2020-04-06 12:00:00,7,-1.0,-1
2020-04-06 12:30:00,7,-1.0,-1
2020-04-06 13:00:00,7,-1.0,-1
2020-04-06 13:30:00,7,-1.0,-1
2020-04-06 14:00:00,7,-1.0,-1
2020-04-06 14:30:00,7,-1.0,-1
2020-04-06 15:00:00,7,-1.0,-1
2020-04-06 15:30:00,7,-1.0,-1
2020-04-06 16:00:00,7,-1.0,-1
2020-04-06 16:30:00,7,-1.0,-1
2020-04-06 17:00:00,7,-1.0,-1
2020-04-06 17:30:00,7,-1.0,-1
2020-04-06 18:00:00,7,-1.0,-1
2020-04-06 18:30:00,7,-1.0,-1
2020-04-06 19:00:00,7,-1.0,-1
2020-04-06 19:30:00,7,-1.0,-1
2020-04-06 20:00:00,7,-1.0,-1
2020-04-06 20:30:00,7,-1.0,-1
2020-04-06 21:00:00,7,-1.0,-1
2020-04-06 21:30:00,7,-1.0,-1
2020-04-06 22:00:00,7,-1.0,-1
2020-04-06 22:30:00,7,-1.0,-1
2020-04-06 23:00:00,7,-1.0,-1
2020-04-06 23:30:00,7,-1.0,-1
2020-04-07 00:00:00,7,-1.0,-1
2020-04-07 00:30:00,7,-1.0,-1
2020-04-07 01:00:00,7,-1.0,-1
2020-04-07 01:30:00,7,-1.0,-1
2020-04-07 02:00:00,7,-1.0,-1
2020-04-07 02:30:00,7,-1.0,-1
2020-04-07 03:00:00,7,-1.0,-1
2020-04-07 03:30:00,7,-1.0,-1
2020-04-07 04:00:00,7,-1.0,-1
2020-04-07 04:30:00,7,-1.0,-1
2020-04-07 05:00:00,7,-1.0,-1
2020-04-07 05:30:00,7,-1.0,-1
2020-04-07 06:00:00,7,-1.0,-1
2020-04-07 06:30:00,7,-1.0,-1
2020-04-07 07:00:00,7,-1.0,-1
2020-04-07 07:30:00,7,-1.0,-1
2020-04-07 08:00:00,7,-1.0,-1
2020-04-07 08:30:00,7,-1.0,-1
2020-04-07 09:00:00,7,-1.0,-1
2020-04-07 09:30:00,7,-1.0,-1
2020-04-07 10:00:00,7,-1.0,-1
2020-04-07 10:30:00,7,-1.0,-1
2020-04-07 11:00:00,7,-1.0,-1
2020-04-07 11:30:00,7,-1.0,-1
2020-04-07 12:00:00,7,-1.0,-1
2020-04-07 12:30:00,7,-1.0,-1
2020-04-07 13:00:00,7,-1.0,-1
2020-04-07 13:30:00,7,-1.0,-1
2020-04-07 14:00:00,7,-1.0,-1
2020-04-07 14:30:00,7,-1.0,-1
2020-04-07 15:00:00,7,-1.0,-1
2020-04-07 15:30:00,7,-1.0,-1
2020-04-07 16:00:00,7,-1.0,-1
2020-04-07 16:30:00,7,-1.0,-1
2020-04-07 17:00:00,7,-1.0,-1
2020-04-07 17:30:00,7,-1.0,-1
2020-04-07 18:00:00,7,-1.0,-1
2020-04-07 18:30:00,7,-1.0,-1
2020-04-07 19:00:00,7,-1.0,-1
2020-04-07 19:30:00,7,-1.0,-1
2020-04-07 20:00:00,7,-1.0,-1
2020-04-07 20:30:00,7,-1.0,-1
2020-04-07 21:00:00,7,-1.0,-1
2020-04-07 21:30:00,7,-1.0,-1
2020-04-07 22:00:00,7,-1.0,-1
2020-04-07 22:30:00,7,0.3102927956830622,11
2020-04-07 23:00:00,7,0.5095778498639869,8
2020-04-07 23:30:00,7,0.49235174730440484,7
2020-04-08 00:00:00,7,0.6203014316778139,5
2020-04-08 00:30:00,7,0.5890352288082656,5
2020-04-08 01:00:00,7,0.4116928550502028,8
2020-04-08 01:30:00,7,0.6952084007802437,5
2020-04-08 02:00:00,7,0.0,17
2020-04-08 02:30:00,7,1.0,1
2020-04-08 03:00:00,7,0.8814336794327637,2
2020-04-08 03:30:00,7,-1.0,-1
2020-04-08 04:00:00,7,-1.0,-1
2020-04-08 04:30:00,7,-1.0,-1
2020-04-08 05:00:00,7,-1.0,-1
2020-04-08 05:30:00,7,-1.0,-1
2020-04-08 06:00:00,7,-1.0,-1
2020-04-08 06:30:00,7,-1.0,-1
2020-04-08 07:00:00,7,-1.0,-1
2020-04-08 07:30:00,7,-1.0,-1
2020-04-08 08:00:00,7,-1.0,-1
2020-04-08 08:30:00,7,-1.0,-1
2020-04-08 09:00:00,7,-1.0,-1
2020-04-08 09:30:00,7,-1.0,-1
2020-04-08 10:00:00,7,-1.0,-1
2020-04-08 10:30:00,7,-1.0,-1
2020-04-08 11:00:00,7,-1.0,-1
2020-04-08 11:30:00,7,-1.0,-1
2020-04-08 12:00:00,7,-1.0,-1
2020-04-08 12:30:00,7,-1.0,-1
2020-04-08 13:00:00,7,-1.0,-1
2020-04-08 13:30:00,7,-1.0,-1
2020-04-08 14:00:00,7,-1.0,-1
2020-04-08 14:30:00,7,-1.0,-1
2020-04-08 15:00:00,7,-1.0,-1
2020-04-08 15:30:00,7,-1.0,-1
2020-04-08 16:00:00,7,-1.0,-1
2020-04-08 16:30:00,7,-1.0,-1
2020-04-08 17:00:00,7,-1.0,-1
2020-04-08 17:30:00,7,-1.0,-1
2020-04-08 18:00:00,7,-1.0,-1
2020-04-08 18:30:00,7,-1.0,-1
2020-04-08 19:00:00,7,-1.0,-1
2020-04-08 19:30:00,7,-1.0,-1
2020-04-08 20:00:00,7,-1.0,-1
2020-04-08 20:30:00,7,-1.0,-1
2020-04-08 21:00:00,7,-1.0,-1
2020-04-08 21:30:00,7,-1.0,-1
2020-04-08 22:00:00,7,-1.0,-1
2020-04-08 22:30:00,7,-1.0,-1
2020-04-08 23:00:00,7,-1.0,-1
2020-04-08 23:30:00,7,-1.0,-1
2020-04-09 00:00:00,7,-1.0,-1
2020-04-09 00:30:00,7,-1.0,-1
2020-04-09 01:00:00,7,-1.0,-1
2020-04-09 01:30:00,7,-1.0,-1
2020-04-09 02:00:00,7,-1.0,-1
2020-04-09 02:30:00,7,-1.0,-1
2020-04-09 03:00:00,7,-1.0,-1
2020-04-09 03:30:00,7,-1.0,-1
2020-04-09 04:00:00,7,-1.0,-1
2020-04-09 04:30:00,7,-1.0,-1
2020-04-09 05:00:00,7,-1.0,-1
2020-04-09 05:30:00,7,0.5279733536183207,3
2020-04-09 06:00:00,7,0.6068010067172447,8
2020-04-09 06:30:00,7,0.8120904157696576,5
2020-04-09 07:00:00,7,0.6094074122319982,4
2020-04-09 07:30:00,7,-1.0,-1
2020-04-09 08:00:00,7,1.0,1
2020-04-09 08:30:00,7,-1.0,-1
2020-04-09 09:00:00,7,-1.0,-1
2020-04-09 09:30:00,7,-1.0,-1
2020-04-09 10:00:00,7,-1.0,-1
2020-04-09 10:30:00,7,-1.0,-1
2020-04-09 11:00:00,7,-1.0,-1
2020-04-09 11:30:00,7,-1.0,-1
2020-04-09 12:00:00,7,-1.0,-1
2020-04-09 12:30:00,7,-1.0,-1
2020-04-09 13:00:00,7,-1.0,-1
2020-04-09 13:30:00,7,-1.0,-1
2020-04-09 14:00:00,7,-1.0,-1
2020-04-09 14:30:00,7,-1.0,-1
2020-04-09 15:00:00,7,-1.0,-1
2020-04-09 15:30:00,7,-1.0,-1
2020-04-09 16:00:00,7,-1.0,-1
2020-04-09 16:30:00,7,-1.0,-1
2020-04-09 17:00:00,7,-1.0,-1
2020-04-09 17:30:00,7,-1.0,-1
2020-04-09 18:00:00,7,-1.0,-1
2020-04-09 18:30:00,7,-1.0,-1
2020-04-09 19:00:00,7,-1.0,-1
2020-04-09 19:30:00,7,-1.0,-1
2020-04-09 20:00:00,7,-1.0,-1
2020-04-09 20:30:00,7,-1.0,-1
2020-04-09 21:00:00,7,-1.0,-1
2020-04-09 21:30:00,7,-1.0,-1
2020-04-09 22:00:00,7,-1.0,-1
2020-04-09 22:30:00,7,-1.0,-1
2020-04-09 23:00:00,7,-1.0,-1
2020-04-09 23:30:00,7,-1.0,-1
2020-04-10 00:00:00,7,-1.0,-1
2020-04-10 00:30:00,7,-1.0,-1
2020-04-10 01:00:00,7,-1.0,-1
2020-04-10 01:30:00,7,-1.0,-1
2020-04-10 02:00:00,7,-1.0,-1
2020-04-10 02:30:00,7,-1.0,-1
2020-04-10 03:00:00,7,-1.0,-1
2020-04-10 03:30:00,7,-1.0,-1
2020-04-10 04:00:00,7,-1.0,-1
2020-04-10 04:30:00,7,-1.0,-1
2020-04-10 05:00:00,7,-1.0,-1
2020-04-10 05:30:00,7,-1.0,-1
2020-04-10 06:00:00,7,-1.0,-1
2020-04-10 06:30:00,7,-1.0,-1
2020-04-10 07:00:00,7,-1.0,-1
2020-04-10 07:30:00,7,-1.0,-1
2020-04-10 08:00:00,7,-1.0,-1
2020-04-10 08:30:00,7,-1.0,-1
2020-04-10 09:00:00,7,-1.0,-1
2020-04-10 09:30:00,7,-1.0,-1
2020-04-10 10:00:00,7,-1.0,-1
2020-04-10 10:30:00,7,1.0,1
2020-04-10 11:00:00,7,1.0000000000000002,1
2020-04-10 11:30:00,7,1.0000000000000002,1
2020-04-10 12:00:00,7,1.0,1
2020-04-10 12:30:00,7,1.0000000000000002,1
2020-04-10 13:00:00,7,0.9999999999999999,1
2020-04-10 13:30:00,7,0.9999999999999999,1
2020-04-10 14:00:00,7,0.9999999999999999,1
2020-04-10 14:30:00,7,0.9999999999999999,1
2020-04-10 15:00:00,7,0.9999999999999999,1
2020-04-10 15:30:00,7,1.0,1
2020-04-10 16:00:00,7,0.9999999999999999,1
2020-04-10 16:30:00,7,1.0,1
2020-04-10 17:00:00,7,1.0,1
2020-04-10 17:30:00,7,1.0,1
2020-04-10 18:00:00,7,1.0,1
2020-04-10 18:30:00,7,0.9999999999999999,1
2020-04-10 19:00:00,7,1.0,1
2020-04-10 19:30:00,7,1.0,1
2020-04-10 20:00:00,7,-1.0,-1
2020-04-10 20:30:00,7,-1.0,-1
2020-04-06 00:00:00,8,0.5019767455179451,15
2020-04-06 00:30:00,8,0.0,10
2020-04-06 01:00:00,8,0.1225872278700994,5
2020-04-06 01:30:00,8,0.017539355923473353,8
2020-04-06 02:00:00,8,0.00980498138314223,11
2020-04-06 02:30:00,8,0.1462505263729701,3
2020-04-06 03:00:00,8,0.10378869860280376,5
2020-04-06 03:30:00,8,0.09994352667259912,6
2020-04-06 04:00:00,8,1.0,1
2020-04-06 04:30:00,8,0.234103797817305,7
2020-04-06 05:00:00,8,0.09882937421585627,12
2020-04-06 05:30:00,8,0.1068068458114243,8
2020-04-06 06:00:00,8,0.4152189694337328,5
2020-04-06 06:30:00,8,0.2602760346289412,7
2020-04-06 07:00:00,8,0.3909418654368287,6
2020-04-06 07:30:00,8,0.2902669411694142,7
2020-04-06 08:00:00,8,0.10684486622606773,13
2020-04-06 08:30:00,8,0.29026733868456456,8
2020-04-06 09:00:00,8,0.1987131366226442,11
2020-04-06 09:30:00,8,0.4044155501973216,7
2020-04-06 10:00:00,8,0.09484656472038044,11
2020-04-06 10:30:00,8,0.28602841331077045,6
2020-04-06 11:00:00,8,0.3765318670763313,5
2020-04-06 11:30:00,8,0.06480874680847554,7
2020-04-06 12:00:00,8,0.08826518958158386,5
2020-04-06 12:30:00,8,0.09201384737186555,10
2020-04-06 13:00:00,8,0.34597742621048805,5
2020-04-06 13:30:00,8,0.06557816509682289,9
2020-04-06 14:00:00,8,0.11359887357728304,6
2020-04-06 14:30:00,8,0.0533036950180356,13
2020-04-06 15:00:00,8,0.1199475328566838,12
2020-04-06 15:30:00,8,0.24679164685063354,7
